=============================================================
   File          : filled_santarem_km83.txt
   Header length : 47
   Site          : Santarem - Km 83
   Longitude     : -54.971
   Latitude      : -3.018
   
   Updated 2013-01-21 by: 
      Marcos Longo   <mlongo@fas.harvard.edu>
 
   Based on the data originally processed by:
      Natalia Coupe  <nataliacoupe@gmail.com>
                                            
   
   Disclaimer: QAQC on these data are a work in progress.
               Version for public use subject to changes.
   
   Fair use policy: These are not Harvard data and they are
               subject to the LBA policy.  If you would
               like to use these data for any research,
               please contact the PI responsible for the site
               and get an authorisation from them first.
   
   PI: Scott Miller  <smiller@albany.edu>
   URL: http://daac.ornl.gov/LBA/guides/CD04_Meteorology_Fluxes.html
   
   Note: time stamp is the end of the hour average
         time in UTC
   
   Variable         Description                  Unit        
  -----------------------------------------------------------
   year             Year                         [       yr]
   month            Month                        [      mon]
   day              Day                          [      day]
   hour             Hour                         [       hr]
   min              Minute                       [      min]
   sec              Second                       [        s]
   atm.prss         Pressure                     [       Pa]
   atm.tmp          Temperature                  [        K]
   atm.shv          Specific humidity            [    kg/kg]
   atm.vels         Wind speed                   [      m/s]
   atm.vdir         Wind direction               [      deg]
   rshort.in        Incoming shortwave radiation [     W/m2]
   rlong.in         Incoming longwave radiation  [     W/m2]
   rain             Rainfall                     [  kg/m2/s]
=============================================================
   
year,month,day,hour,min,sec,atm.prss,atm.tmp,atm.shv,atm.vels,atm.vdir,rshort.in,rlong.in,rain
2000,8,29,4,0,0,98434.5331209228,300.204418217867,0.0152959283881592,2.5985,203.5606,0,392.667304499492,0
2000,8,29,5,0,0,98393.8324029296,300.389148354603,0.0155369751491493,2.3318,195.3078,0,393.493130926266,0
2000,8,29,6,0,0,98360.0315062321,300.173447765316,0.0162823662613282,2.1417,193.6376,0,403.650910277032,0
2000,8,29,7,0,0,98361.3296935735,298.533737739801,0.0168601720872689,0.8082,14.0447,0,410.120638131235,0
2000,8,29,8,0,0,98386.9272454553,299.264409793464,0.0161869872668046,0.706,300.8948,0,398.815329496467,0
2000,8,29,9,0,0,98415.1247283778,298.950601561462,0.0164105675575162,1.6264,159.1989,0,394.030401484728,0
2000,8,29,10,0,0,98490.0209874486,298.347371012252,0.0166899057157933,2.2531,193.3168,6.1702,405.671507333805,0
2000,8,29,11,0,0,98582.3167878799,298.368488503258,0.017129376777583,1.7032,185.8609,139.9903,407.121818960908,0
2000,8,29,12,0,0,98687.8122388558,299.256672847822,0.0183091504273319,1.0407,156.4938,380.676,414.228955245446,0
2000,8,29,13,0,0,98768.0083498652,300.375675095297,0.0189893114964011,1.3836,179.673,616.7738,421.895705150155,0
2000,8,29,14,0,0,98771.4064745246,301.666390719226,0.0180673680477436,2.5773,190.3235,808.6512,426.429714221604,0
2000,8,29,15,0,0,98760.4049774247,302.640482018006,0.0175918620062724,2.6979,172.7797,918.5336,430.491974171474,0
2000,8,29,16,0,0,98720.1042511174,302.965123209297,0.0171239294997858,2.1562,149.8177,748.1555,430.988952266774,0
2000,8,29,17,0,0,98595.4057469512,303.889110804382,0.0166106999192811,1.7826,152.3642,937.5733,434.621718323824,0
2000,8,29,18,0,0,98475.8071130145,304.272956680192,0.0164352547628778,1.4877,160.7814,790.6382,436.214157624091,0
2000,8,29,19,0,0,98360.208378013,304.570195887166,0.0154616441591204,2.1329,175.1959,668.9368,435.072739736022,0
2000,8,29,20,0,0,98312.5078569637,304.749625992492,0.0149127283428458,2.6086,182.0376,480.5418,434.497796724152,0
2000,8,29,21,0,0,98296.3065065514,304.46321997776,0.0149634060732924,2.3447,175.8894,148.759493604711,433.042111745086,0
2000,8,29,22,0,0,98302.1045758848,303.672274764053,0.0155983445728286,1.8267,169.2059,10.7665220919949,430.449477264804,0
2000,8,29,23,0,0,98329.3020796224,302.369289688196,0.0166237487185944,2.6301,200.2119,0,384.430278043501,0
2000,8,30,0,0,0,98368.4992651203,300.882590192071,0.0186390102540795,2.7451,219.0424,0,381.168726422695,0
2000,8,30,1,0,0,98476.694623731,299.94753345111,0.019366566757856,2.9594,224.7835,0,379.707408059581,0
2000,8,30,2,0,0,98538.3912094773,299.484113325238,0.0196835131176188,2.7704,223.6862,0,378.12160422912,0
2000,8,30,3,0,0,98552.8890434262,299.227209237295,0.0199902660882981,2.5009,204.6846,0,379.267381581502,0
2000,8,30,4,0,0,98510.3883879395,298.850895813919,0.0200954654222908,2.3497,193.7697,0,380.17092365428,0
2000,8,30,5,0,0,98447.2882804752,298.290868019982,0.0197564245340791,2.2895,180.2125,0,381.187216570268,0
2000,8,30,6,0,0,98399.3877717864,297.700937832379,0.0192743644191612,2.3427,188.6322,0,380.886980438723,0
2000,8,30,7,0,0,98362.0869832454,297.408930853063,0.018951234032909,2.3521,172.037,0,381.989674161634,0
2000,8,30,8,0,0,98352.785451739,297.035617487462,0.0185377234102133,2.039,173.7329,0,386.144123567319,0
2000,8,30,9,0,0,98389.8826862944,296.641802478581,0.0181013870878461,2.5152,174.1311,0,390.923991527265,0
2000,8,30,10,0,0,98433.1797544714,296.519208656391,0.0179616499031421,3.1741,181.9962,6.0818,401.854468013934,0
2000,8,30,11,0,0,98518.9756890139,296.641834027589,0.0179316348892705,3.1273,194.1673,151.2541,401.889826561583,0
2000,8,30,12,0,0,98603.7716471083,297.38790827568,0.0184064608543608,3.5913,187.2149,399.7479,404.839755719488,0
2000,8,30,13,0,0,98676.0679355495,298.475109357637,0.0187304538090683,3.7356,183.8375,633.1007,411.05294166266,0
2000,8,30,14,0,0,98708.2652916913,299.952541181702,0.018924931045935,3.1135,179.2654,762.4321,419.437419839059,0
2000,8,30,15,0,0,98679.8642652487,300.847727435533,0.0186756311427277,3.2263,182.5315,717.7755,423.754720986459,0
2000,8,30,16,0,0,98610.0643463445,301.683309100277,0.0176251673327066,3.186,173.2943,896.7181,425.25457478045,0
2000,8,30,17,0,0,98527.2647776551,302.598497114326,0.017585201080687,2.4866,162.0667,994.0776,430.127344591045,0
2000,8,30,18,0,0,98427.8656562342,303.054749109405,0.0172855863266513,2.445,156.9168,774.894,431.784886057432,0
2000,8,30,19,0,0,98348.4660027769,303.426294482452,0.0171441740951472,2.1365,186.8653,687.296,433.416210260147,0
2000,8,30,20,0,0,98295.16565272,303.716533487902,0.0163858280303137,2.0796,172.6848,480.7791,432.8940081751,0
2000,8,30,21,0,0,98306.7635641197,303.64334386597,0.0165447816447021,2.2324,150.1538,155.647651721346,432.943867771536,0
2000,8,30,22,0,0,98360.9603318938,302.666582936885,0.0176726256867017,1.7843,171.4995,13.211,430.78357618879,0
2000,8,30,23,0,0,98382.6579704597,300.845055199806,0.0197399639226908,1.973,262.163,0,389.783369927527,0
2000,8,31,0,0,0,98434.2548047685,300.030106803631,0.0203998285598293,2.9529,243.6342,0,389.177268662001,0
2000,8,31,1,0,0,98498.6512930182,299.431375416619,0.0202042744710504,2.5774,220.8175,0,387.590064339545,0
2000,8,31,2,0,0,98529.9486695988,299.040560416506,0.0201213557786841,2.701,219.2311,0,389.137930279718,0
2000,8,31,3,0,0,98549.6463573918,298.809958059551,0.0200250765964777,2.4727,215.9559,0,395.401335271989,0
2000,8,31,4,0,0,98534.2449902181,298.765870455159,0.0197172324956399,1.9405,201.9276,0,406.384038983633,0
2000,8,31,5,0,0,98443.2456619591,298.177739714005,0.0194511634399707,2.5897,207.1625,0,414.947013407955,0
2000,8,31,6,0,0,98404.3449313079,298.347569042147,0.0191313735226832,2.6043,216.9172,0,397.41495212868,0
2000,8,31,7,0,0,98378.0438618817,297.657230102208,0.0192287448954383,2.6011,221.7432,0,415.679755301923,0
2000,8,31,8,0,0,98395.5416100773,296.770675501456,0.0182399235109828,2.7132,215.8572,0,413.012600355033,0
2000,8,31,9,0,0,98418.4392116525,296.196145610298,0.0176207262510635,2.3001,226.2188,0,397.311682259306,0
2000,8,31,10,0,0,98483.8356626548,296.086352626225,0.017493754161005,2.2128,216.11,4.1361,401.344202921622,0
2000,8,31,11,0,0,98569.8315536314,296.405893805325,0.017816038978318,2.1282,202.8889,133.023,403.484261121484,0
2000,8,31,12,0,0,98659.9273304329,297.575102696838,0.0188932629430882,2.4777,200.6603,361.9817,407.901517359114,0
2000,8,31,13,0,0,98743.8232720398,298.349580250237,0.0191994165125988,3.0228,199.7308,406.8789,415.951514103778,0
2000,8,31,14,0,0,98765.1209086468,299.447683698131,0.0193019907259273,2.544,203.9698,731.7011,417.882180587327,0
2000,8,31,15,0,0,98734.1199640746,300.668697072532,0.0191017845670707,1.9721,204.3476,755.3755,423.931679049586,0
2000,8,31,16,0,0,98684.1195366886,301.176253596185,0.0188810917981503,1.982,207.4797,568.0822,426.747937511221,0
2000,8,31,17,0,0,98589.9203124404,301.87772567129,0.0181511480625857,1.7227,162.1274,639.3691,427.889298142449,0
2000,8,31,18,0,0,98497.321048083,302.51429263041,0.0175809439755033,2.4778,157.778,714.1374,429.651592690002,0
2000,8,31,19,0,0,98429.0211257365,302.724425531828,0.0178270579877992,2.2199,152.1041,535.1025,431.46856232894,0
2000,8,31,20,0,0,98359.5212385406,303.143975225313,0.0177787780121923,1.5926,138.3904,452.0943,433.605254997954,0
2000,8,31,21,0,0,98345.2198495627,303.143891337599,0.0177761713920955,0.9996,130.1487,102.9087,433.783540044832,0
2000,8,31,22,0,0,98370.7173757636,301.737594693338,0.0196078631129816,0.6554,326.7838,25.9712,433.27029652845,0
2000,8,31,23,0,0,98367.6248917694,299.808955987986,0.0178332348799088,1.7188,314.1812,0,408.092041706348,0.000352777777777778
2000,9,1,0,0,0,98433.7731386448,298.443662309008,0.0178058735607954,1.7243,214.2965,0,418.868809678515,0.000493888888888889
2000,9,1,1,0,0,98540.9073885684,296.92285599032,0.0183790734342226,0.5228,148.4488,0,407.559577936909,0
2000,9,1,2,0,0,98513.3063612541,296.863767027944,0.0183196328128219,0.1896,347.0574,0,401.055809442111,0
2000,9,1,3,0,0,98592.6024101296,297.29791774062,0.0175482879492713,2.2898,215.2633,0,395.10498192797,0
2000,9,1,4,0,0,98511.8028394049,297.671963660814,0.0168100222287287,2.2195,182.6587,0,394.491991663856,0
2000,9,1,5,0,0,98499.101405908,297.559370418713,0.0168711574516633,1.6386,170.1612,0,404.455835748096,0
2000,9,1,6,0,0,98464.7005677646,297.207357865064,0.017073614685979,2.5619,172.5625,0,411.258775534201,0
2000,9,1,7,0,0,98407.9003453547,296.372806350888,0.0176702901653296,2.4466,187.0399,0,394.068033567366,0
2000,9,1,8,0,0,98383.7992273631,295.878882242138,0.0172948549972472,2.4972,177.5757,0,388.585824428559,0
2000,9,1,9,0,0,98422.9963714728,295.605775916192,0.0170066785132712,2.3214,172.7962,0,388.634550391757,0
2000,9,1,10,0,0,98496.1925796134,295.437178007847,0.0168225793000163,2.0191,170.5828,6.6517,410.702713255573,0
2000,9,1,11,0,0,98595.2880727301,295.472596581568,0.0168417318131472,1.4353,166.8128,90.7407,410.487630620854,0
2000,9,1,12,0,0,98664.2843907042,296.741414976832,0.0181591062847247,1.6687,193.3709,363.1462,401.824587481784,0
2000,9,1,13,0,0,98732.6807227077,298.071438463549,0.0186831235685331,2.7769,213.8685,586.2123,409.104800112851,0
2000,9,1,14,0,0,98772.4778404289,299.253750121833,0.0187333063870557,2.8091,223.57,804.4918,415.183536532348,0
2000,9,1,15,0,0,98739.8769533016,300.305351306736,0.0186946891923566,2.534,221.6924,745.9449,420.91813942195,0
2000,9,1,16,0,0,98669.1771187347,301.065428948768,0.0186200525332193,2.4947,232.8851,712.4093,424.832845070422,7.05555555555556e-05
2000,9,1,17,0,0,98576.0779052646,301.853908977757,0.0185399767484184,2.2778,186.4699,803.3716,428.679045090311,0
2000,9,1,18,0,0,98455.0794660797,302.39596906947,0.0176008511261293,2.3294,173.083,769.8254,429.026414049041,0
2000,9,1,19,0,0,98349.9805916429,302.764415103801,0.0172659960419471,2.3059,155.5727,521.5305,430.104250621145,0
2000,9,1,20,0,0,98283.4806530365,303.016551715037,0.0170643357178472,2.7642,140.1426,391.2653,430.901126405082,0
2000,9,1,21,0,0,98269.5792605663,301.802969032507,0.0183260791976003,2.2846,206.8347,76.6344,428.986150645123,0
2000,9,1,22,0,0,98266.3775721681,300.550183027388,0.0193152021103019,2.6453,226.5539,17.2759,429.307842160716,0
2000,9,1,23,0,0,98293.6750383682,300.214471643343,0.0186309691953258,2.1358,226.2382,0,389.914556922195,0
2000,9,2,0,0,0,98304.1729696125,299.789052906432,0.0188853724366816,2.4548,233.3856,0,390.340289400951,0
2000,9,2,1,0,0,98367.3694376278,298.723981915726,0.0190503490816777,2.9355,229.5885,0,383.288758375393,0
2000,9,2,2,0,0,98412.4664061055,298.331765766088,0.0186277237644181,2.7724,227.2628,0,385.245003357281,0
2000,9,2,3,0,0,98450.3635730706,298.283777707318,0.0188323658546414,2.8084,224.6029,0,384.588113987285,0
2000,9,2,4,0,0,98495.0605495414,298.103578831279,0.0195464023357138,2.3885,229.297,0,387.333349001258,0
2000,9,2,5,0,0,98447.760084791,298.00278643414,0.0195758276814081,2.5354,230.5102,0,388.979740236956,0
2000,9,2,6,0,0,98372.9603875841,297.898193715088,0.0194501060289361,3.0925,228.7318,0,386.431785567413,0
2000,9,2,7,0,0,98333.5597066067,297.393168173748,0.0189389701002427,2.9656,230.3875,0,381.534531690214,0
2000,9,2,8,0,0,98344.3576272456,297.226170294408,0.0187502987775064,2.8961,219.6716,0,386.646746449313,0
2000,9,2,9,0,0,98373.6550312938,296.655439272782,0.0181190680879116,2.4799,218.7959,0,407.357726209693,0
2000,9,2,10,0,0,98442.9513174505,296.219019217226,0.0176405188942019,2.3727,213.7806,6.6651,425.612677600882,0
2000,9,2,11,0,0,98572.2358552479,296.343645206281,0.0177494499083572,1.9064,210.4118,64.4835,426.227008641523,0
2000,9,2,12,0,0,98599.5433790198,296.387464565872,0.0177911246851041,1.6356,203.3081,132.5456,427.390307771926,0
2000,9,2,13,0,0,98636.1405721164,297.349959498803,0.0188332420953268,2.5466,203.6924,374.0666,414.260058527957,0
2000,9,2,14,0,0,98661.4380802117,298.895602533864,0.0197398122464994,2.4815,217.1348,555.8241,418.495847182365,0
2000,9,2,15,0,0,98656.6364305296,300.064914736945,0.0196365298624803,1.8094,216.4668,458.8057,426.277131827253,0
2000,9,2,16,0,0,98613.2358629519,300.941902971678,0.0185612092045857,1.8954,193.6937,628.2693,424.261862703276,0
2000,9,2,17,0,0,98546.8359420337,301.322750382454,0.0184601995052632,1.5183,173.1666,540.663,426.152956769386,0
2000,9,2,18,0,0,98466.0364276596,301.622391132221,0.0182471179962824,1.6726,151.8951,484.5103,426.993612579046,0
2000,9,2,19,0,0,98417.036023151,301.807522457971,0.0182325466933459,1.3935,138.7697,472.0863,427.67432470896,0
2000,9,2,20,0,0,98400.934695871,302.006254927279,0.0181650963373411,1.0444,159.1163,363.2532,428.494132339493,0
2000,9,2,21,0,0,98388.7332595066,301.860058897766,0.018047631198707,1.1534,155.209,124.4498,427.907055402794,0
2000,9,2,22,0,0,98380.6317082184,301.433239634826,0.0180351461666376,1.5729,164.7509,17.1493,425.724181337275,0
2000,9,2,23,0,0,98368.6302670312,300.461075177357,0.0185908095322883,2.1971,173.2941,0,387.313634444662,0
2000,9,3,0,0,0,98409.1273471452,299.588018826935,0.0192322302297069,1.6674,211.1268,0,385.028064672496,0
2000,9,3,1,0,0,98452.2243524952,299.365716328794,0.0196251182247399,2.0015,241.0421,0,385.323532830381,0
2000,9,3,2,0,0,98487.7215706835,299.265823960876,0.0193482413781368,2.3105,216.8807,0,385.561369181459,0
2000,9,3,3,0,0,98514.9190218821,299.026520010795,0.0193026301212725,1.8121,188.2474,0,388.525003867463,0
2000,9,3,4,0,0,98506.6174748403,298.754913352336,0.0195434904846003,2.0886,220.2684,0,391.540880508553,0
2000,9,3,5,0,0,98478.1164990392,298.534610928839,0.0194388208414742,1.5906,244.6073,0,391.194507524971,0
2000,9,3,6,0,0,98431.9160248683,298.773446664866,0.0191752376869981,1.9856,230.5711,0,391.65204198302,0
2000,9,3,7,0,0,98411.3148278745,298.568945533837,0.0191905212906865,1.9201,228.9631,0,390.018281513199,0
2000,9,3,8,0,0,98403.3132748112,298.617765474744,0.0191810200646896,1.9196,205.3124,0,387.337326584291,0
2000,9,3,9,0,0,98439.0104837233,298.026732107149,0.0192694727941901,2.058,207.0415,0,385.019540283649,0
2000,9,3,10,0,0,98511.8066393816,296.138190497059,0.0175432269609609,2.1773,88.914,8.5352,400.514817374101,0
2000,9,3,11,0,0,98590.5026250072,296.746056956687,0.0181775728297973,1.2755,103.4095,142.6939,404.585364215005,0
2000,9,3,12,0,0,98670.898559522,298.287001375485,0.0197979149371967,1.265,166.6996,399.1202,413.283090522399,0
2000,9,3,13,0,0,98755.9943576066,299.55002274201,0.0198527370768523,2.1052,179.5096,671.4932,419.641054767136,0
2000,9,3,14,0,0,98812.2909713147,299.990575494668,0.0196970117390524,2.6777,189.3776,605.9309,422.531914138902,0
2000,9,3,15,0,0,98792.989733444,301.209493397246,0.0193901294972342,1.3213,194.3485,816.6339,427.547637980872,0
2000,9,3,16,0,0,98723.889913743,302.30230087477,0.0167326257280889,2.2969,181.8719,993.4761,426.248347227204,0
2000,9,3,17,0,0,98615.2912215552,302.990574589969,0.0165003029901539,2.1363,170.3139,935.7445,429.342441552764,0
2000,9,3,18,0,0,98493.4929094878,303.591241036848,0.0154093065760269,1.9769,184.1776,859.6345,429.555225647215,0
2000,9,3,19,0,0,98407.4935808978,303.988190465226,0.0149432928181617,2.3428,169.8845,688.2732,430.401415387327,0
2000,9,3,20,0,0,98354.8933023284,304.127018277698,0.0149015568453309,1.711,188.5172,476.2226,431.029353411756,0
2000,9,3,21,0,0,98333.0921462075,303.907215994417,0.0151580017747265,1.5895,174.1019,153.570853197972,430.525747543282,0
2000,9,3,22,0,0,98369.7893194257,302.662027542003,0.0168265664404485,1.5766,231.2313,17.8644,428.370707569942,0
2000,9,3,23,0,0,98430.785796583,300.990203091517,0.0190855455392906,1.2249,286.7327,0,381.152992349889,0
2000,9,4,0,0,0,98472.9828093637,301.0792265846,0.0188022174720123,1.4014,294.3265,0,383.993366271438,0
2000,9,4,1,0,0,98528.7794313042,300.779417358124,0.0181860495406792,1.0501,199.433,0,387.803680788468,0
2000,9,4,2,0,0,98576.5762803797,300.224486611981,0.018316797237473,1.7185,150.2906,0,386.737750209376,0
2000,9,4,3,0,0,98586.5742111575,300.167697789654,0.0185707549756547,2.0914,143.2124,0,388.914887115917,0
2000,9,4,4,0,0,98552.873394902,300.176814519237,0.0192160108023925,2.3579,152.0972,0,387.803218083485,0
2000,9,4,5,0,0,98511.9727864936,299.411265879498,0.0189471863600615,1.7023,126.0411,0,387.759749420292,0
2000,9,4,6,0,0,98453.0726964604,299.530891901053,0.0180967451369508,1.9863,130.7827,0,388.728340806886,0
2000,9,4,7,0,0,98444.3711660841,298.889153606483,0.017726044933596,1.9835,142.243,0,389.782387451942,0
2000,9,4,8,0,0,98465.1687878205,298.259816292104,0.0178291993747024,1.9429,192.1157,0,388.519309971082,0
2000,9,4,9,0,0,98509.3657355704,297.451963808791,0.018861446748454,2.563,227.223,0,387.815585845173,0
2000,9,4,10,0,0,98562.9624111074,297.699400570923,0.018333357851009,2.6736,213.5953,6.7139,408.562848537549,0
2000,9,4,11,0,0,98619.8589896433,297.431993749937,0.0189281160569874,2.3039,208.2053,144.1718,409.788185486942,0
2000,9,4,12,0,0,98680.1554681166,299.037545647642,0.0189960513207187,1.5223,197.4957,389.8065,414.95989492905,0
2000,9,4,13,0,0,98729.3522645668,300.352973110468,0.0188531535949671,2.2787,182.3865,627.9026,421.384242284681,0
2000,9,4,14,0,0,98757.7496595488,301.196360654104,0.0183879316580226,2.1159,176.7815,801.1156,424.719342947047,0
2000,9,4,15,0,0,98720.1489595304,301.933039226032,0.0181857143598641,1.659,128.3649,654.644,428.317504079838,0
2000,9,4,16,0,0,98632.0497201843,302.745024275102,0.0170232677246442,1.4166,161.0548,796.6659,429.450568493016,0
2000,9,4,17,0,0,98516.951264739,303.651117411901,0.0167100742412995,1.721,135.4401,788.9507,433.539758870628,0.000141111111111111
2000,9,4,18,0,0,98430.4519859602,303.764143173704,0.0164577659961839,1.678,145.7484,611.8264,433.4234683304,0
2000,9,4,19,0,0,98365.1520965374,304.17099396074,0.0163033620060881,1.4704,139.0598,630.5918,435.223434551682,0
2000,9,4,20,0,0,98340.1510420012,304.273918901791,0.0160186552166891,1.4819,155.9931,391.3677,434.984993891805,0
2000,9,4,21,0,0,98323.9497332775,303.698486033305,0.016785454009801,1.421,168.9063,107.0345,433.945573287649,0
2000,9,4,22,0,0,98319.6480799712,301.931551481475,0.0192292334254221,1.8581,278.3008,16.4415,432.401100930769,0
2000,9,4,23,0,0,98357.1452136232,301.314914910825,0.018350556862268,1.6969,281.7064,0,390.292326516114,0
2000,9,5,0,0,0,98407.3419770865,301.654159902566,0.0176019604486948,1.9314,266.3241,0,394.915901826084,0
2000,9,5,1,0,0,98491.3377565056,301.154233224293,0.0179158048188378,2.0306,218.6987,0,394.816276339522,0
2000,9,5,2,0,0,98536.5346611173,300.322178095266,0.018242172510702,1.8313,194.1732,0,394.7018675944,0
2000,9,5,3,0,0,98547.3325650031,299.562129038233,0.0186134940625908,1.5361,213.6783,0,395.020004020832,0
2000,9,5,4,0,0,98520.7315573722,299.684155413239,0.0187274619205224,1.273,242.9643,0,396.802988291328,0
2000,9,5,5,0,0,98458.2315965547,299.658669165092,0.0188887857323979,1.5905,214.0224,0,395.714976098501,0
2000,9,5,6,0,0,98410.931194911,299.408663669675,0.0187114253125044,1.7559,172.8927,0,394.172969512011,0
2000,9,5,7,0,0,98378.430363284,299.083351688808,0.0186994921570415,2.0678,180.3481,0,392.697261138998,0
2000,9,5,8,0,0,98383.1284470909,298.46391443126,0.0188276924454404,1.7662,167.7387,0,392.734730945391,0
2000,9,5,9,0,0,98404.226051771,297.663961606236,0.0191313134395571,2.355,134.7747,0,393.115840364796,0
2000,9,5,10,0,0,98469.3223698864,297.414355985942,0.0189369197369927,2.2936,130.3661,6.6282,412.271154686859,0
2000,9,5,11,0,0,98528.2188669407,297.577685843453,0.0190240225098308,2.0518,141.7231,133.6086,412.329388035796,0
2000,9,5,12,0,0,98619.6144109497,298.29296320434,0.0184920280225172,2.4109,193.3415,294.4617,411.93311240484,0
2000,9,5,13,0,0,98671.2111168783,299.188656172684,0.0189853427626424,3.1533,201.4926,587.0119,415.634207886357,0
2000,9,5,14,0,0,98672.8092856958,300.163856085,0.0195584249076991,2.6259,218.8505,771.7759,422.225868650626,0
2000,9,5,15,0,0,98644.3083367823,301.478385348865,0.0197986411630395,2.3284,202.8658,813.882,430.025502098842,0
2000,9,5,16,0,0,98591.608098716,302.329374773953,0.0188666204158345,1.7167,150.0259,666.4801,432.320052534363,0
2000,9,5,17,0,0,98498.2090570742,302.96814597523,0.0183494441432775,1.4123,188.7922,704.3535,434.290389247411,0
2000,9,5,18,0,0,98396.3102684335,302.750243268424,0.0189370792006548,1.9716,230.8583,521.4475,434.802909197516,0
2000,9,5,19,0,0,98294.3114864167,302.805364129256,0.0196438119527607,0.8456,339.4499,476.1505,436.932477231916,0
2000,9,5,20,0,0,98245.7111379369,301.216642871106,0.0205379162581955,1.7005,321.8248,105.7508,437.98069240941,0
2000,9,5,21,0,0,98237.4096055211,299.1819828649,0.0179490374393368,1.5407,239.2323,40.8391,420.293924264177,0
2000,9,5,22,0,0,98338.6048497518,299.256105189657,0.0186233818381914,1.8189,231.3456,18.2543,425.406567542023,0
2000,9,5,23,0,0,98414.2008444434,299.393933040371,0.0193220764799823,2.5014,221.0127,0,398.418303125521,0
2000,9,6,0,0,0,98518.5959874942,299.563663670809,0.0196282484787064,2.5269,207.7227,0,399.276153660135,0
2000,9,6,1,0,0,98566.8927813834,299.412866521588,0.01933456828037,2.0965,192.7726,0,397.662903877644,0
2000,9,6,2,0,0,98596.4901254019,299.305673140178,0.0192430586910905,2.2802,196.5,0,397.556600812673,0
2000,9,6,3,0,0,98657.5865381494,299.24948417614,0.018923707261871,2.0732,166.8561,0,400.693509626627,0
2000,9,6,4,0,0,98646.6850761619,299.043782215792,0.0184357206782489,2.0092,170.7653,0,405.624662706417,0
2000,9,6,5,0,0,98550.2861424908,298.950590014884,0.0182861913228845,2.2815,164.1327,0,401.307078839861,0
2000,9,6,6,0,0,98477.5865111553,298.584474062247,0.0185679579193547,1.958,177.8146,0,410.897972594433,0
2000,9,6,7,0,0,98479.9846593008,297.328080577501,0.0188383099729781,2.5615,189.4824,0,416.353983687142,0
2000,9,6,8,0,0,98490.282573357,296.769247714589,0.0182210225156723,2.9448,196.948,0,414.66484467098,7.05555555555556e-05
2000,9,6,9,0,0,98484.5809612594,296.340226105323,0.0177614459880995,2.9034,189.6121,0,406.64389938563,0
2000,9,6,10,0,0,98570.376635775,296.077118918726,0.0174688916562726,2.4575,174.8505,5.9123,429.925582878612,0
2000,9,6,11,0,0,98644.9726395459,296.070634096126,0.0174490404992774,1.9774,153.1131,44.7944,429.678536728754,0
2000,9,6,12,0,0,98718.1686821889,296.41818018317,0.0178026219944419,1.8862,154.297,157.0908,424.010927945313,0
2000,9,6,13,0,0,98742.7661661394,297.401681866083,0.0188709028311483,2.0825,198.4276,344.9028,417.586147508376,0
2000,9,6,14,0,0,98737.5645351271,298.776217836259,0.0186411505331434,3.215,210.3726,584.7759,413.735800920785,0
2000,9,6,15,0,0,98721.8632166482,299.898531890957,0.0178398374233772,3.393,198.0633,527.2551,417.486950490828,0
2000,9,6,16,0,0,98655.163416765,300.754922790777,0.0179831441359403,2.6037,203.6429,808.1507,421.264767315984,0
2000,9,6,17,0,0,98570.5641524159,301.296886245509,0.0181470172899409,2.6176,215.1541,639.983,424.788972503235,0
2000,9,6,18,0,0,98457.8657285462,301.381109646692,0.0181740790180381,2.2668,212.6826,490.3921,425.526951200957,0
2000,9,6,19,0,0,98376.4663754022,300.189621199978,0.0183475938439611,3.4992,210.6792,429.1319,420.058310800733,0.00472722222222222
2000,9,6,20,0,0,98377.2645725527,296.443208470055,0.0178903717757277,1.4206,47.9266,32.9077,435.920552178698,0
2000,9,6,21,0,0,98404.9619665569,296.354816472985,0.0177911723473083,0.8812,26.4392,24.5554,435.028940207244,0
2000,9,6,22,0,0,98349.2163320737,297.24431036541,0.0187695762747239,1.964,81.3971,5.4608,440.315497628852,0
2000,9,6,23,0,0,98463.4566588955,298.605645824756,0.0180120063907127,1.0973,81.9598,0,410.570253214846,0
2000,9,7,0,0,0,98543.1524945229,297.075627140707,0.018541784716242,2.2457,60.8345,0,416.309234501689,0
2000,9,7,1,0,0,98650.2475072408,297.088244047343,0.0185403482946936,1.1601,357.1764,0,423.23954561336,0
2000,9,7,2,0,0,98719.6436450527,296.669823000653,0.0180717548340943,1.8521,16.7142,0,402.743270361467,0
2000,9,7,3,0,0,98720.6418299035,296.286905037546,0.0176630229290093,1.8261,20.6838,0,404.836884643099,0
2000,9,7,4,0,0,98669.1415887862,296.079402498424,0.0174539793113074,2.0114,24.0199,0,407.347845889032,0
2000,9,7,5,0,0,98638.9407105244,295.753789518282,0.0171214987742826,2.7191,303.2874,0,415.5367699319,0.000917222222222222
2000,9,7,6,0,0,98482.7436440053,294.213869320485,0.0156238004378778,2.1385,327.2566,0,408.044358424281,0.000141111111111111
2000,9,7,7,0,0,98513.9408976353,294.228486255622,0.0156327972095582,1.0633,318.8426,0,405.287656867022,0
2000,9,7,8,0,0,98483.4400328349,294.451521610907,0.0158510436859348,1.0073,348.2596,0,405.518633893738,0
2000,9,7,9,0,0,98520.0371512621,294.187213895951,0.0155926279531274,2.0305,82.8223,0,413.12209714472,0
2000,9,7,10,0,0,98599.2329865,294.415449732896,0.0157979563874454,1.4042,186.2545,1.2009,421.748758079776,0
